항목,당기,전기,당기_num,전기_num,year,table_index,source
4. 퇴직급여,813704,862227,813704.0,862227.0,2016,183,감사보고서_2016.htm
5. 감가상각비,9948547,10089748,9948547.0,10089748.0,2016,183,감사보고서_2016.htm
6. 무형자산상각비,1143430,1000538,1143430.0,1000538.0,2016,183,감사보고서_2016.htm
7. 대손상각비 등,215936,156525,215936.0,156525.0,2016,183,감사보고서_2016.htm
8. 배당금수익,"(560,096)","(570,696)",-560096.0,-570696.0,2016,183,감사보고서_2016.htm
9. 유형자산처분이익,"(179,071)","(191,254)",-179071.0,-191254.0,2016,183,감사보고서_2016.htm
10. 유형자산처분손실,23098,45766,23098.0,45766.0,2016,183,감사보고서_2016.htm
11. 무형자산손상차손,449297,155980,449297.0,155980.0,2016,183,감사보고서_2016.htm
12. 재고자산평가손실 등,1231576,287739,1231576.0,287739.0,2016,183,감사보고서_2016.htm
13. 투자자산처분이익,"(1,052,890)","(60,326)",-1052890.0,-60326.0,2016,183,감사보고서_2016.htm
14. 매각예정분류자산처분이익,"(69,924)","(336,777)",-69924.0,-336777.0,2016,183,감사보고서_2016.htm
"15. 기타 수익, 비용",163314,"(121,923)",163314.0,-121923.0,2016,183,감사보고서_2016.htm
계,14910093,13087462,14910093.0,13087462.0,2016,183,감사보고서_2016.htm
1. 매출채권의 증가,"(2,861,360)","(1,211,194)",-2861360.0,-1211194.0,2016,185,감사보고서_2016.htm
2. 미수금의 증가,"(214,730)","(246,935)",-214730.0,-246935.0,2016,185,감사보고서_2016.htm
3. 선급금의 감소(증가),277917,"(128,192)",277917.0,-128192.0,2016,185,감사보고서_2016.htm
4. 장단기선급비용의 (증가)감소,"(128,505)",437406,-128505.0,437406.0,2016,185,감사보고서_2016.htm
5. 재고자산의 증가,"(774,684)","(1,314,650)",-774684.0,-1314650.0,2016,185,감사보고서_2016.htm
6. 매입채무의 증가(감소),2175554,"(775,150)",2175554.0,-775150.0,2016,185,감사보고서_2016.htm
7. 장단기미지급금의 증가,1846464,155782,1846464.0,155782.0,2016,185,감사보고서_2016.htm
8. 선수금의 증가,39898,21167,39898.0,21167.0,2016,185,감사보고서_2016.htm
9. 예수금의 증가(감소),47750,"(256,963)",47750.0,-256963.0,2016,185,감사보고서_2016.htm
10. 미지급비용의 증가(감소),22336,"(1,219,506)",22336.0,-1219506.0,2016,185,감사보고서_2016.htm
11. 충당부채의 감소,"(2,094,578)","(121,675)",-2094578.0,-121675.0,2016,185,감사보고서_2016.htm
12. 퇴직금의 지급,"(375,689)","(590,134)",-375689.0,-590134.0,2016,185,감사보고서_2016.htm
13. 사외적립자산의 감소,28149,98080,28149.0,98080.0,2016,185,감사보고서_2016.htm
14. 기타,423100,"(416,998)",423100.0,-416998.0,2016,185,감사보고서_2016.htm
계,"(1,588,378)","(5,568,962)",-1588378.0,-5568962.0,2016,185,감사보고서_2016.htm
매도가능금융자산평가,"(493,374)","(759,931)",-493374.0,-759931.0,2016,187,감사보고서_2016.htm
유형자산의 본계정 대체,6510128,15219072,6510128.0,15219072.0,2016,187,감사보고서_2016.htm
현금흐름 없는 물적분할대가,218370,-,218370.0,0.0,2016,187,감사보고서_2016.htm
"매도가능금융자산의 종속기업, 관계기업 및 공 동기업 투자 대체",1734203,-,1734203.0,0.0,2016,187,감사보고서_2016.htm
매도가능금융자산의 매각예정분류자산 대체,-,77073,0.0,77073.0,2016,187,감사보고서_2016.htm
"종속기업, 관계기업 및 공동기업 투자의  매각예정분류자산 대체",400965,-,400965.0,0.0,2016,187,감사보고서_2016.htm
USD,4193,"(168,586)",4193.0,-168586.0,2016,189,감사보고서_2016.htm
EUR,33367,"(12,525)",33367.0,-12525.0,2016,189,감사보고서_2016.htm
JPY,2250,"(7,583)",2250.0,-7583.0,2016,189,감사보고서_2016.htm
장기매도가능금융자산,797693,,797693.0,,2016,199,감사보고서_2016.htm
기타,-,,0.0,,2016,199,감사보고서_2016.htm
사채,-,,0.0,,2016,199,감사보고서_2016.htm
장기미지급금,-,,0.0,,2016,199,감사보고서_2016.htm
기초잔액,88213,181984,88213.0,181984.0,2016,205,감사보고서_2016.htm
매입,-,9554,0.0,9554.0,2016,205,감사보고서_2016.htm
매도 등,-,"(2,661)",0.0,-2661.0,2016,205,감사보고서_2016.htm
당기손익으로 인식된 손익,-,-,0.0,0.0,2016,205,감사보고서_2016.htm
기타포괄손익으로 인식된 손익,718,(613),718.0,-613.0,2016,205,감사보고서_2016.htm
기타,"(65,146)","(100,051)",-65146.0,-100051.0,2016,205,감사보고서_2016.htm
기말잔액,23785,88213,23785.0,88213.0,2016,205,감사보고서_2016.htm
Ⅰ. 유 동 자 산,70155189,69981128,70155189.0,69981128.0,2017,11,감사보고서_2017.htm
1. 현금및현금성자산,2763768,3778371.0,2763768.0,3778371.0,2017,11,감사보고서_2017.htm
2. 단기금융상품,25510064,30170656.0,25510064.0,30170656.0,2017,11,감사보고서_2017.htm
3. 매출채권,27881777,23514012.0,27881777.0,23514012.0,2017,11,감사보고서_2017.htm
4. 미수금,2201402,2319782.0,2201402.0,2319782.0,2017,11,감사보고서_2017.htm
5. 선급금,1097598,814300.0,1097598.0,814300.0,2017,11,감사보고서_2017.htm
6. 선급비용,2281179,2375520.0,2281179.0,2375520.0,2017,11,감사보고서_2017.htm
7. 재고자산,7837144,5981634.0,7837144.0,5981634.0,2017,11,감사보고서_2017.htm
8. 기타유동자산,582257,743163.0,582257.0,743163.0,2017,11,감사보고서_2017.htm
9. 매각예정분류자산,-,283690.0,0.0,283690.0,2017,11,감사보고서_2017.htm
Ⅱ. 비 유 동 자 산,128086171,104821831,128086171.0,104821831.0,2017,11,감사보고서_2017.htm
1. 장기매도가능금융자산,973353,913989.0,973353.0,913989.0,2017,11,감사보고서_2017.htm
"2. 종속기업, 관계기업 및 공동기업 투자",55671759,48743079.0,55671759.0,48743079.0,2017,11,감사보고서_2017.htm
3. 유형자산,62816961,47228830.0,62816961.0,47228830.0,2017,11,감사보고서_2017.htm
4. 무형자산,2827035,2891844.0,2827035.0,2891844.0,2017,11,감사보고서_2017.htm
5. 장기선급비용,3031327,3507399.0,3031327.0,3507399.0,2017,11,감사보고서_2017.htm
6. 순확정급여자산,811210,557091.0,811210.0,557091.0,2017,11,감사보고서_2017.htm
7. 이연법인세자산,586161,110239.0,586161.0,110239.0,2017,11,감사보고서_2017.htm
8. 기타비유동자산,1368365,869360.0,1368365.0,869360.0,2017,11,감사보고서_2017.htm
자 산 총 계,198241360,174802959,198241360.0,174802959.0,2017,11,감사보고서_2017.htm
Ⅰ. 유 동 부 채,44495084,34076122,44495084.0,34076122.0,2017,11,감사보고서_2017.htm
1. 매입채무,6398629,6162650.0,6398629.0,6162650.0,2017,11,감사보고서_2017.htm
2. 단기차입금,12229701,9061167.0,12229701.0,9061167.0,2017,11,감사보고서_2017.htm
3. 미지급금,9598654,7635740.0,9598654.0,7635740.0,2017,11,감사보고서_2017.htm
4. 선수금,214007,200445.0,214007.0,200445.0,2017,11,감사보고서_2017.htm
5. 예수금,500740,389528.0,500740.0,389528.0,2017,11,감사보고서_2017.htm
6. 미지급비용,6657674,6284646.0,6657674.0,6284646.0,2017,11,감사보고서_2017.htm
7. 미지급법인세,6565781,2055829.0,6565781.0,2055829.0,2017,11,감사보고서_2017.htm
8. 유동성장기부채,5201,5854.0,5201.0,5854.0,2017,11,감사보고서_2017.htm
9. 충당부채,2273688,2221717.0,2273688.0,2221717.0,2017,11,감사보고서_2017.htm
10. 기타유동부채,51009,58546.0,51009.0,58546.0,2017,11,감사보고서_2017.htm
Ⅱ. 비 유 동 부 채,2176501,3180075,2176501.0,3180075.0,2017,11,감사보고서_2017.htm
1. 사채,46808,58542.0,46808.0,58542.0,2017,11,감사보고서_2017.htm
2. 장기미지급금,1750379,2808460.0,1750379.0,2808460.0,2017,11,감사보고서_2017.htm
3. 장기충당부채,379201,312467.0,379201.0,312467.0,2017,11,감사보고서_2017.htm
4. 기타비유동부채,113,606.0,113.0,606.0,2017,11,감사보고서_2017.htm
부 채 총 계,46671585,37256197,46671585.0,37256197.0,2017,11,감사보고서_2017.htm
Ⅰ. 자본금,897514,897514,897514.0,897514.0,2017,11,감사보고서_2017.htm
1. 우선주자본금,119467,119467.0,119467.0,119467.0,2017,11,감사보고서_2017.htm
2. 보통주자본금,778047,778047.0,778047.0,778047.0,2017,11,감사보고서_2017.htm
Ⅱ. 주식발행초과금,4403893,4403893,4403893.0,4403893.0,2017,11,감사보고서_2017.htm
Ⅲ. 이익잉여금,150928724,140747574,150928724.0,140747574.0,2017,11,감사보고서_2017.htm
Ⅳ. 기타자본항목,"(4,660,356)","(8,502,219)",-4660356.0,-8502219.0,2017,11,감사보고서_2017.htm
자 본 총 계,151569775,137546762,151569775.0,137546762.0,2017,11,감사보고서_2017.htm
부채와자본총계,198241360,174802959,198241360.0,174802959.0,2017,11,감사보고서_2017.htm
Ⅰ. 매 출 액,161915007.0,133947204.0,161915007.0,133947204.0,2017,14,감사보고서_2017.htm
Ⅱ. 매 출 원 가,101399657.0,97290644.0,101399657.0,97290644.0,2017,14,감사보고서_2017.htm
Ⅲ. 매 출 총 이 익,60515350.0,36656560.0,60515350.0,36656560.0,2017,14,감사보고서_2017.htm
판매비와관리비,25658259.0,23009124.0,25658259.0,23009124.0,2017,14,감사보고서_2017.htm
Ⅳ. 영 업 이 익,34857091.0,13647436.0,34857091.0,13647436.0,2017,14,감사보고서_2017.htm
기 타 수 익,2767967.0,2185600.0,2767967.0,2185600.0,2017,14,감사보고서_2017.htm
기 타 비 용,1065014.0,1289594.0,1065014.0,1289594.0,2017,14,감사보고서_2017.htm
금 융 수 익,4075602.0,5803751.0,4075602.0,5803751.0,2017,14,감사보고서_2017.htm
금 융 비 용,4102094.0,5622119.0,4102094.0,5622119.0,2017,14,감사보고서_2017.htm
Ⅴ. 법인세비용차감전순이익,36533552.0,14725074.0,36533552.0,14725074.0,2017,14,감사보고서_2017.htm
법 인 세 비 용,7732715.0,3145325.0,7732715.0,3145325.0,2017,14,감사보고서_2017.htm
Ⅵ. 당 기 순 이 익,28800837.0,11579749.0,28800837.0,11579749.0,2017,14,감사보고서_2017.htm
기본주당이익(단위:원),208881.0,81602.0,208881.0,81602.0,2017,14,감사보고서_2017.htm
희석주당이익(단위:원),208881.0,81602.0,208881.0,81602.0,2017,14,감사보고서_2017.htm
Ⅰ. 당기순이익,28800837,11579749,28800837.0,11579749.0,2017,17,감사보고서_2017.htm
Ⅱ. 기타포괄손익,319724,308057,319724.0,308057.0,2017,17,감사보고서_2017.htm
후속적으로 당기손익으로 재분류되지 않는 포괄손익,349950,729634,349950.0,729634.0,2017,17,감사보고서_2017.htm
1. 순확정급여자산 재측정요소,349950,729634,349950.0,729634.0,2017,17,감사보고서_2017.htm
후속적으로 당기손익으로 재분류되는 포괄손익,"(30,226)","(421,577)",-30226.0,-421577.0,2017,17,감사보고서_2017.htm
1. 매도가능금융자산평가손익,"(30,226)","(421,577)",-30226.0,-421577.0,2017,17,감사보고서_2017.htm
Ⅲ. 총포괄이익,29120561,11887806,29120561.0,11887806.0,2017,17,감사보고서_2017.htm
Ⅰ. 영업활동 현금흐름,38906190,23984804,38906190.0,23984804.0,2017,23,감사보고서_2017.htm
1. 영업에서 창출된 현금흐름,41350471,24901464,41350471.0,24901464.0,2017,23,감사보고서_2017.htm
가. 당기순이익,28800837,11579749,28800837.0,11579749.0,2017,23,감사보고서_2017.htm
나. 조정,18012976,14910093,18012976.0,14910093.0,2017,23,감사보고서_2017.htm
다. 영업활동으로 인한 자산부채의 변동,"(5,463,342)","(1,588,378)",-5463342.0,-1588378.0,2017,23,감사보고서_2017.htm
2. 이자의 수취,491501,622118,491501.0,622118.0,2017,23,감사보고서_2017.htm
3. 이자의 지급,"(265,364)","(208,010)",-265364.0,-208010.0,2017,23,감사보고서_2017.htm
4. 배당금 수입,1118779,903758,1118779.0,903758.0,2017,23,감사보고서_2017.htm
5. 법인세 납부액,"(3,789,197)","(2,234,526)",-3789197.0,-2234526.0,2017,23,감사보고서_2017.htm
Ⅱ. 투자활동 현금흐름,"(28,118,806)","(14,240,450)",-28118806.0,-14240450.0,2017,23,감사보고서_2017.htm
1. 단기금융상품의 순감소(증가),2960592,"(1,407,068)",2960592.0,-1407068.0,2017,23,감사보고서_2017.htm
2. 단기매도가능금융자산의 처분,-,3010003,0.0,3010003.0,2017,23,감사보고서_2017.htm
3. 장기금융상품의 처분,1700000,700000,1700000.0,700000.0,2017,23,감사보고서_2017.htm
4. 장기금융상품의 취득,"(500,000)","(1,700,000)",-500000.0,-1700000.0,2017,23,감사보고서_2017.htm
5. 장기매도가능금융자산의 처분,98265,692547,98265.0,692547.0,2017,23,감사보고서_2017.htm
6. 장기매도가능금융자산의 취득,"(163,765)","(477,744)",-163765.0,-477744.0,2017,23,감사보고서_2017.htm
"7. 종속기업, 관계기업 및 공동기업 투자의 처분",1438362,2416678,1438362.0,2416678.0,2017,23,감사보고서_2017.htm
"8. 종속기업, 관계기업 및 공동기업 투자의 취득","(7,492,843)","(4,648,008)",-7492843.0,-4648008.0,2017,23,감사보고서_2017.htm
9. 유형자산의 처분,244033,335288,244033.0,335288.0,2017,23,감사보고서_2017.htm
10. 유형자산의 취득,"(25,641,229)","(12,161,084)",-25641229.0,-12161084.0,2017,23,감사보고서_2017.htm
11. 무형자산의 처분,456,6357,456.0,6357.0,2017,23,감사보고서_2017.htm
12. 무형자산의 취득,"(843,096)","(1,046,676)",-843096.0,-1046676.0,2017,23,감사보고서_2017.htm
13. 현금의 기타유입,80419,39257,80419.0,39257.0,2017,23,감사보고서_2017.htm
Ⅲ. 재무활동 현금흐름,"(11,801,987)","(9,037,006)",-11801987.0,-9037006.0,2017,23,감사보고서_2017.htm
1. 단기차입금의 순증가,3300611,1737871,3300611.0,1737871.0,2017,23,감사보고서_2017.htm
2. 자기주식의 취득,"(8,350,424)","(7,707,938)",-8350424.0,-7707938.0,2017,23,감사보고서_2017.htm
3. 사채의 상환,"(6,043)","(5,860)",-6043.0,-5860.0,2017,23,감사보고서_2017.htm
4. 배당금의 지급,"(6,746,131)","(3,061,079)",-6746131.0,-3061079.0,2017,23,감사보고서_2017.htm
Ⅳ. 외화환산으로 인한 현금의 변동,-,8063,0.0,8063.0,2017,23,감사보고서_2017.htm
Ⅴ. 현금및현금성자산의 (감소)증가 (Ⅰ+Ⅱ+Ⅲ+Ⅳ),"(1,014,603)",715411,-1014603.0,715411.0,2017,23,감사보고서_2017.htm
Ⅵ. 기초의 현금및현금성자산,3778371,3062960,3778371.0,3062960.0,2017,23,감사보고서_2017.htm
Ⅶ. 기말의 현금및현금성자산,2763768,3778371,2763768.0,3778371.0,2017,23,감사보고서_2017.htm
현금,554,558,554.0,558.0,2017,31,감사보고서_2017.htm
예금 등,2763214,3777813,2763214.0,3777813.0,2017,31,감사보고서_2017.htm
계,2763768,3778371,2763768.0,3778371.0,2017,31,감사보고서_2017.htm
"상환능력 우수, 최고",400140.0,474334.0,400140.0,474334.0,2017,51,감사보고서_2017.htm
상환능력 양호,1408226.0,928447.0,1408226.0,928447.0,2017,51,감사보고서_2017.htm
상환능력 적정,45263.0,41933.0,45263.0,41933.0,2017,51,감사보고서_2017.htm
상환 가능,444029.0,123296.0,444029.0,123296.0,2017,51,감사보고서_2017.htm
소 계,2297658.0,1568010.0,2297658.0,1568010.0,2017,51,감사보고서_2017.htm
Group 1,25225576.0,21154159.0,25225576.0,21154159.0,2017,51,감사보고서_2017.htm
Group 2,395650.0,685511.0,395650.0,685511.0,2017,51,감사보고서_2017.htm
소 계,25621226.0,21839670.0,25621226.0,21839670.0,2017,51,감사보고서_2017.htm
연체 및 손상되지 아니한 매출채권 계,27918884.0,23407680.0,27918884.0,23407680.0,2017,51,감사보고서_2017.htm
"상환능력 우수, 최고수준",1903403,4300050,1903403.0,4300050.0,2017,53,감사보고서_2017.htm
상환능력 양호,26369243,29647713,26369243.0,29647713.0,2017,53,감사보고서_2017.htm
기타(*),632,706,632.0,706.0,2017,53,감사보고서_2017.htm
계,28273278,33948469,28273278.0,33948469.0,2017,53,감사보고서_2017.htm
기초금액,913989,6226493,913989.0,6226493.0,2017,57,감사보고서_2017.htm
취득,163765,512092,163765.0,512092.0,2017,57,감사보고서_2017.htm
처분,"(69,877)","(3,577,711)",-69877.0,-3577711.0,2017,57,감사보고서_2017.htm
매도가능금융자산평가,"(29,703)","(493,374)",-29703.0,-493374.0,2017,57,감사보고서_2017.htm
손상,"(4,832)","(302,229)",-4832.0,-302229.0,2017,57,감사보고서_2017.htm
기타(*),11,"(1,451,282)",11.0,-1451282.0,2017,57,감사보고서_2017.htm
기말금액,973353,913989,973353.0,913989.0,2017,57,감사보고서_2017.htm
장기매도가능금융자산,973353,913989,973353.0,913989.0,2017,57,감사보고서_2017.htm
기초잔액,263390,819561,263390.0,819561.0,2017,59,감사보고서_2017.htm
평가액,"(29,703)","(493,374)",-29703.0,-493374.0,2017,59,감사보고서_2017.htm
손익반영액,-,"(62,797)",0.0,-62797.0,2017,59,감사보고서_2017.htm
기말잔액,233687,263390,233687.0,263390.0,2017,59,감사보고서_2017.htm
자본에 가감되는 법인세효과,"(64,264)","(63,740)",-64264.0,-63740.0,2017,59,감사보고서_2017.htm
계,169423,199650,169423.0,199650.0,2017,59,감사보고서_2017.htm
지분증권-상장주식,872749,797693,872749.0,797693.0,2017,61,감사보고서_2017.htm
지분증권-비상장주식,99674,112075,99674.0,112075.0,2017,61,감사보고서_2017.htm
채무증권(*),930,4221,930.0,4221.0,2017,61,감사보고서_2017.htm
계,973353,913989,973353.0,913989.0,2017,61,감사보고서_2017.htm
삼성중공업,65930982.0,609862,65930982.0,609862.0,2017,63,감사보고서_2017.htm
호텔신라,2004717.0,96527,2004717.0,96527.0,2017,63,감사보고서_2017.htm
